,1.0,1.030722406522087,1.0623886793066823,1.0950278161968054,1.128669705918997,1.1633451554534047,1.1990859182447446,1.2359247232799697,1.273895305059275,1.313032434487884,1.3533719507169064,1.394950793962421,1.4378070393328426,1.4819799316955446,1.52750992161467,1.574438702393037,1.622809248252063,1.6726658536846655,1.7240541740171795,1.7770212672174361,1.8316156369872845,1.8878872771790192,1.9458877175763891,2.005670071082107,2.0672890823550745,2.1308011779418594,2.196264517948331,2.263739049298775,2.333286560631255,2.4049707388794905,2.4788572275930703,2.5550136870493985,2.6335098562124264,2.714417616594907,2.7978110580826505,2.8837665467810565,2.972362794946059,3.0636809330635186,3.157804584143063,3.254819940294416,3.354815841656336,3.4578838577504394,3.564118371334411,3.6736166648313855,3.786479009414649,3.902808756829235,4.022712434034504,4.146299840754366,4.273684150024486,4.4049820118285385,4.540313659918415,4.679803021916214,4.823577832798815,4.971769751868988,5.124514483320123,5.281951900505006,5.444226174022432,5.611485903738934,5.783884254866563,5.961579098221272,6.144733154790403,6.33351414474162,6.52809494100976,6.728653727602242,6.935374162767994,7.148445547179332,7.368062997280777,7.594427623963584,7.827746716729561,8.06823393351286,8.316109496333539,8.571600392962086,8.834940584779547,9.10637122102363,9.386140859616951,9.674505694779675,9.971729791634942,10.278085328021957,10.593852843738146,10.919321497438636,11.254789331428311,11.6005635445889,11.956960773691062,12.324307383349046,12.702939764883455,13.09320464436579,13.495459400126872,13.910072390019891,14.33742328873774,14.77790343549358,15.23191619238296,15.699877313755708,16.182215326935804,16.679371924637874,17.19180236943968,17.719975910680986,18.264376214170518,18.8255018050946,19.403866524533,20.000000000000018
0,1.0541408596037938,0.9386434506194021,1.413988042258755,2.685713244602047,2.8663325947078206,2.7675299115442575,2.3090805441950604,1.7141441337721754,1.6724357527392169,2.054096628574242,2.099539334339652,2.2818081133724686,1.977040595468572,2.0111574696410166,1.7171267819367615,1.6664718810536832,1.2763002188536214,0.9543778034824822,0.8622775999568218,0.9501011964816977,0.820082432551944,0.8031285861091517,1.1526978541032362,1.081185949091371,1.0207045401801897,0.8877560447257742,0.842041104055191,0.8140081420155044,0.8174595579395607,1.1160732764723662,1.1475956513452081,1.1918647422728477,1.0219052635592452,0.9334209215415616,1.0164261006514725,1.0571049451373018,1.07439284923921,1.0549049048510357,1.0880766936371502,1.1513950163437565,1.1670142678999582,1.080437200842666,1.046259538276608,1.0528831689351104,1.0794191287323527,1.0075294212026316,1.02508485278452,1.0509022721550334,1.0351474290215823,1.0886857847783526,1.0922647171575175,1.1119479899669098,1.242617469772765,1.1907772714125535,1.1266573178437502,1.0176690417634113,0.9836064599562917,0.9521062813417547,0.9641129480424345,0.9338178243102397,1.0635787604591755,1.145334339029882,1.1892048147677987,1.2149443402788234,1.3972282411432035,1.4073592042584708,1.3761719292357293,1.1361806849266152,1.0096226838310658,0.9414320355325868,0.9138254390092272,0.9234349479656393,0.8648121287629111,0.8992861823921652,0.9219221808110607,0.9185985355755352,0.927954649237172,0.9705812308531749,1.0233337542438885,1.0112163734365096,0.9703496169471416,0.9678688146054524,0.9232681924052152,0.8549776438174784,0.7719554169343484,0.7842400654265421,0.8146634358463661,0.7724316589736561,0.7712389350521245,0.8948614766028236,0.9267335355750248,0.9491092348743441,1.0490302889323795,1.13865938341755,1.1641754486555658,1.1713640377067516,1.1334876737040014,1.0843387947516867,1.0342310957122487,0.9975274787861562
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
